City,Region,Country,AirQuality,WaterPollution
SprucePine,NorthCarolina,UnitedStatesofAmerica,100,0
Yanceyville,NorthCarolina,UnitedStatesofAmerica,87.5,50
Mooresville,NorthCarolina,UnitedStatesofAmerica,100,25
HopeMills,NorthCarolina,UnitedStatesofAmerica,100,50
Hickory,NorthCarolina,UnitedStatesofAmerica,100,50
BrysonCity,NorthCarolina,UnitedStatesofAmerica,87.5,50
WilliamsLake,BritishColumbia,Canada,75,75
Torpoint,England,UnitedKingdom,100,50
Palanga,,Lithuania,100,50
Buffalo,NorthDakota,UnitedStatesofAmerica,100,50
BeaverDam,Kentucky,UnitedStatesofAmerica,100,50
Pingdu,Shandong,People'sRepublicofChina,0,50
Chesterfield,SouthCarolina,UnitedStatesofAmerica,100,25
Quesnel,BritishColumbia,Canada,100,50
StoneMountain,Georgia,UnitedStatesofAmerica,0,100
Astoria,Illinois,UnitedStatesofAmerica,37.5,62.5
Ellsworth,Maine,UnitedStatesofAmerica,100,50
Swampscott,Massachusetts,UnitedStatesofAmerica,100,50
SanJosedelCabo,BajaCaliforniaSur,Mexico,100,25
Secunda,Mpumalanga,SouthAfrica,9.090909091,60.71428571
Litija,LitijaMunicipality,Slovenia,50,0
Rasal-Khaimah,EmirateofRasAlKhaimah,UnitedArabEmirates,57.14285714,29.6875
Seminole,Florida,UnitedStatesofAmerica,100,0
Zephyrhills,Florida,UnitedStatesofAmerica,25,50
BukitMertajam,Penang,Malaysia,62.5,62.5
California,Kentucky,UnitedStatesofAmerica,0,100
SanIsidro,BuenosAiresProvince,Argentina,100,0
Gettysburg,SouthDakota,UnitedStatesofAmerica,75,75
KwaMhlanga,Mpumalanga,SouthAfrica,50,50
BajosdeHaina,,DominicanRepublic,0,100
Croydon,England,UnitedKingdom,45,45
ParrySound,Ontario,Canada,100,50
Telsiai,,Lithuania,50,75
Beloit,Kansas,UnitedStatesofAmerica,50,62.5
Willoughby,Ohio,UnitedStatesofAmerica,75,0
Mansfield,Georgia,UnitedStatesofAmerica,0,50
Tinsukia,Assam,India,0,75
Ithaca,Michigan,UnitedStatesofAmerica,93.75,40.625
Wayne,WestVirginia,UnitedStatesofAmerica,87.5,50
ElProgreso,YoroDepartment,Honduras,25,100
Banstead,England,UnitedKingdom,100,0
Bourne,Massachusetts,UnitedStatesofAmerica,75,25
Nalaikh,,Mongolia,50,50
Holetown,SaintJames,Barbados,100,50
Skikda,SkikdaProvince,Algeria,0,100
Randburg,Gauteng,SouthAfrica,83.33333333,33.33333333
Ilford,England,UnitedKingdom,0,25
Longmeadow,Massachusetts,UnitedStatesofAmerica,75,25
Owosso,Michigan,UnitedStatesofAmerica,75,100
KingstonuponThames,England,UnitedKingdom,81.25,33.33333333
Amherst,NewHampshire,UnitedStatesofAmerica,100,50
PortHawkesbury,NovaScotia,Canada,100,50
Taourirt,Oriental,Morocco,100,100
Hampton,SouthCarolina,UnitedStatesofAmerica,37.5,50
Bowral,NewSouthWales,Australia,75,33.33333333
Oakland,Tennessee,UnitedStatesofAmerica,100,0
Arlington,Kansas,UnitedStatesofAmerica,66.66666667,16.66666667
Lewisburg,Tennessee,UnitedStatesofAmerica,100,50
SidiSlimane,Rabat-Sale-Kenitra,Morocco,75,50
Clarksville,Indiana,UnitedStatesofAmerica,95,0
Kyaukpyu,,Myanmar,0,50
Orillia,Ontario,Canada,100,0
AitMelloul,Souss-Massa,Morocco,100,0
Ashburn,Georgia,UnitedStatesofAmerica,60,25
Taupo,BayofPlentyRegion,NewZealand,100,25
Franklin,WestVirginia,UnitedStatesofAmerica,100,0
Decatur,Tennessee,UnitedStatesofAmerica,75,100
Bridgewater,Connecticut,UnitedStatesofAmerica,87.5,50
Cookeville,Tennessee,UnitedStatesofAmerica,100,50
ChaffordHundred,England,UnitedKingdom,82.14285714,50
PeachtreeCity,Georgia,UnitedStatesofAmerica,50,50
PardesHanna-Karkur,,Israel,25,50
Syracuse,Indiana,UnitedStatesofAmerica,75,50
Mandeville,Louisiana,UnitedStatesofAmerica,75,75
Lynchburg,SouthCarolina,UnitedStatesofAmerica,100,0
Holderness,NewHampshire,UnitedStatesofAmerica,100,50
Speightstown,SaintPeter,Barbados,75,75
LongIsland,Kansas,UnitedStatesofAmerica,87.5,25
Aconibe,,EquatorialGuinea,0,100
Yreka,California,UnitedStatesofAmerica,100,50
Tyngsborough,Massachusetts,UnitedStatesofAmerica,100,50
Sirajganj,RajshahiDivision,Bangladesh,100,75
Mirpur,,Pakistan,66.66666667,100
Huntingdon,Tennessee,UnitedStatesofAmerica,75,50
Couva,Couva-Tabaquite-Talparo,TrinidadandTobago,43.75,43.75
Talanga,FranciscoMorazanDepartment,Honduras,50,50
Seaside,Oregon,UnitedStatesofAmerica,100,0
Pooler,Georgia,UnitedStatesofAmerica,75,25
Cankuzo,CankuzoProvince,Burundi,0,100
Arendal,Agder,Norway,87.5,0
Edison,Georgia,UnitedStatesofAmerica,75,25
GreaterNoida,UttarPradesh,India,25,100
LasTablas,LosSantosProvince,Panama,100,0
Topsham,Maine,UnitedStatesofAmerica,100,50
Alwar,Rajasthan,India,37.5,55.76923077
Frederick,SouthDakota,UnitedStatesofAmerica,91.66666667,33.33333333
Manistee,Michigan,UnitedStatesofAmerica,100,50
Allegan,Michigan,UnitedStatesofAmerica,100,0
Bayla,Bari,Somalia,100,0
Richland,Oregon,UnitedStatesofAmerica,100,0
Rumford,Maine,UnitedStatesofAmerica,100,50
Nnewi,,Nigeria,12.5,50
Djelfa,DjelfaProvince,Algeria,50,62.5
Pikeville,Kentucky,UnitedStatesofAmerica,100,50
Douglasville,Georgia,UnitedStatesofAmerica,25,75
BatuPahat,Johor,Malaysia,75,100
Bowmanville,Ontario,Canada,0,100
SangreGrande,SangreGrandeRegionalCorporation,TrinidadandTobago,75,75
Chesapeake,WestVirginia,UnitedStatesofAmerica,100,37.5
Brandon,Vermont,UnitedStatesofAmerica,100,0
SalmonArm,BritishColumbia,Canada,25,75
Yorkville,Tennessee,UnitedStatesofAmerica,100,0
Fredericksburg,Indiana,UnitedStatesofAmerica,100,25
Simcoe,Ontario,Canada,100,50
Utica,Indiana,UnitedStatesofAmerica,93.75,37.5
Grenville,SaintAndrewParish,Grenada,66.66666667,58.33333333
Guntur,,India,38.54166667,57.89473684
Manassas,Georgia,UnitedStatesofAmerica,87.5,0
Gadsden,Tennessee,UnitedStatesofAmerica,87.5,75
Bomassa,SanghaDepartment,RepublicoftheCongo,0,100
Hlatikulu,ShiselweniDistrict,Eswatini,87.5,62.5
DeepRiver,Ontario,Canada,100,50
Rutherford,Tennessee,UnitedStatesofAmerica,0,100
Merimbula,NewSouthWales,Australia,100,0
NormanWells,NorthwestTerritories,Canada,100,50
Braga,Braga,Portugal,85.29411765,25
Leiria,Leiria,Portugal,89.28571429,28.57142857
Matosinhos,Porto,Portugal,37.5,62.5
PakKret,Nonthaburi,Thailand,40.625,87.5
Kristiansund,MoreogRomsdal,Norway,75,0
Robe,,Ethiopia,75,75
Willimantic,Maine,UnitedStatesofAmerica,100,50
Middlesex,Vermont,UnitedStatesofAmerica,83.33333333,50
Somerset,Vermont,UnitedStatesofAmerica,100,50
Siparia,SipariaRegionalCorporation,TrinidadandTobago,62.5,50
Carlisle,NewYork,UnitedStatesofAmerica,100,50
AlJubayhah,AmmanGovernorate,Jordan,75,37.5
Vizianagaram,AndhraPradesh,India,58.33333333,58.33333333
Kurnool,,India,43.33333333,65.90909091
NewWindsor,NewYork,UnitedStatesofAmerica,100,50
Taylor,NewYork,UnitedStatesofAmerica,87.5,50
NewPaltz,NewYork,UnitedStatesofAmerica,100,50
Webster,NewYork,UnitedStatesofAmerica,0,50
Hamar,Innlandet,Norway,95,0
Lillehammer,Innlandet,Norway,85,75
Germantown,NewYork,UnitedStatesofAmerica,100,0
Kocaeli,KocaeliProvince,Turkey,22.72727273,62.5
Princeton,Massachusetts,UnitedStatesofAmerica,87.5,25
Sakarya,,Turkey,41.66666667,0
SantaAna,SanJoseProvince,CostaRica,75,50
Kaunas,,Lithuania,73.27586207,24
Takengon,Aceh,Indonesia,100,0
Innopolis,RepublicofTatarstan,Russia,100,0
AdduCity,AdduAtoll,Maldives,50,100
Anshan,Hebei,People'sRepublicofChina,0,100
Bakaata,MountLebanonGovernorate,Lebanon,0,100
Bath,NewYork,UnitedStatesofAmerica,100,50
BayanLepas,Penang,Malaysia,31.25,93.75
Buderim,Queensland,Australia,75,0
Dickinson,NewYork,UnitedStatesofAmerica,100,50
Drummond,KwaZulu-Natal,SouthAfrica,12.5,50
Gjovik,Innlandet,Norway,100,50
Gainesville,NewYork,UnitedStatesofAmerica,100,25
Gorakhpur,UttarPradesh,India,47.11538462,66
Ribeseya,Asturias,Spain,100,50
Jiujiang,Guangdong,People'sRepublicofChina,0,50
Shiraz,FarsProvince,Iran,55,43.75
Lafayette,Wisconsin,UnitedStatesofAmerica,93.75,12.5
Bridgend,Wales,UnitedKingdom,75,75
Millmerran,Queensland,Australia,100,0
Picton,Ontario,Canada,100,25
Qingyuan,Guangxi,People'sRepublicofChina,12.5,50
SaintJoseph,Tunapuna-PiarcoRegionalCorporation,TrinidadandTobago,100,75
Wausau,Wisconsin,UnitedStatesofAmerica,100,25
Yilan,Heilongjiang,People'sRepublicofChina,75,50
Kish,HormozganProvince,Iran,100,0
Fredrikstad,Viken,Norway,100,50
Haugesund,Rogaland,Norway,95,5
Molde,MoreogRomsdal,Norway,93.75,18.75
Sarpsborg,Viken,Norway,90,0
Solna,StockholmCounty,Sweden,58.33333333,25
Bacau,BacauCounty,Romania,67.30769231,50
Anyang,Guangxi,People'sRepublicofChina,20,0
Yan'an,Guangxi,People'sRepublicofChina,0,50
Zhangqiu,Shandong,People'sRepublicofChina,0,50
Guizhou,Hubei,People'sRepublicofChina,46.42857143,33.33333333
Linkou,Guizhou,People'sRepublicofChina,25,50
Luoyang,Henan,People'sRepublicofChina,0,50
Chancay,Limaregion,Peru,25,50
Chittoor,AndhraPradesh,India,70,70.83333333
Gibsons,BritishColumbia,Canada,100,50
Elverum,Innlandet,Norway,100,12.5
KhlongLuang,PathumThani,Thailand,25,25
Qatif,EasternProvince,SaudiArabia,25,75
Aarschot,FlemishRegion,Belgium,75,41.66666667
Skien,VestfoldogTelemark,Norway,85.71428571,8.333333333
Haldia,WestBengal,India,0,100
Kulai,Johor,Malaysia,50,50
Horten,VestfoldogTelemark,Norway,100,0
Belem,Para,Brazil,81.25,93.75
Guadalajara,Castile-LaMancha,Spain,75,75
Kocevje,MunicipalityofKocevje,Slovenia,100,50
Sandefjord,VestfoldogTelemark,Norway,75,25
SamutPrakan,SamutPrakan,Thailand,34.375,50
Matara,SouthernProvince,SriLanka,25,66.66666667
Moss,Viken,Norway,80,75
Croton,,Italy,62.5,50
Penglai,Sichuan,People'sRepublicofChina,0,50
Shilong,Guangxi,People'sRepublicofChina,50,62.5
Sandnes,Rogaland,Norway,62.5,37.5
Drammen,VestfoldogTelemark,Norway,77.77777778,5
BangKruai,Nonthaburi,Thailand,25,50
Sint-Truiden,FlemishRegion,Belgium,50,50
Handan,Hebei,People'sRepublicofChina,0,50
SanCristobaldeLaLaguna,CanaryIslands,Spain,80,100
Sihanoukville,SihanoukvilleProvince,Cambodia,25,86.36363636
Nantucket,Massachusetts,UnitedStatesofAmerica,100,50
Dudelange,,Luxembourg,66.66666667,62.5
Benevento,Campania,Italy,45,75
Oviedo,Asturias,Spain,67.85714286,25
Spa,Wallonia,Belgium,100,50
Mechelen,FlemishRegion,Belgium,60.71428571,25
Ostend,FlemishRegion,Belgium,37.5,50
Kortrijk,FlemishRegion,Belgium,70.83333333,62.5
Hasselt,FlemishRegion,Belgium,75,25
Genk,FlemishRegion,Belgium,62.5,50
Osorio,RioGrandedoSul,Brazil,100,75
TalaveradelaReina,Castile-LaMancha,Spain,91.66666667,50
LasPalmasdeGranCanaria,CanaryIslands,Spain,70.45454545,48.61111111
Santander,Cantabria,Spain,83.33333333,10.71428571
SantiagodeCompostela,Galicia,Spain,95.83333333,37.5
Leon,CastileandLeon,Spain,83.33333333,31.25
Getafe,CommunityofMadrid,Spain,45.83333333,0
Ponferrada,CastileandLeon,Spain,100,50
SantaCruzdeTenerife,CanaryIslands,Spain,80,46.42857143
Warangal,Telangana,India,53.40909091,71.875
Kristiansand,Agder,Norway,93.75,9.375
Stavanger,Rogaland,Norway,92.1875,15.51724138
Gombak,Selangor,Malaysia,15,75
Siping,,People'sRepublicofChina,0,50
Antwerp,FlemishRegion,Belgium,36.5,40.76086957
Beringen,FlemishRegion,Belgium,0,100
Damme,FlemishRegion,Belgium,87.5,50
Verviers,Wallonia,Belgium,62.5,50
Waregem,FlemishRegion,Belgium,100,50
Nivelles,Wallonia,Belgium,100,50
Jintan,Jiangxi,People'sRepublicofChina,0,50
ArcosdeValdevez,VianadoCastelo,Portugal,100,0
Aranjuez,CommunityofMadrid,Spain,100,0
Huesca,Aragon,Spain,100,50
Sagunto,CommunityofValencia,Spain,100,50
Zaragoza,Aragon,Spain,80.55555556,32.14285714
Erfurt,Thuringia,Germany,85,50
Garmisch-Partenkirchen,Bavaria,Germany,100,50
Loures,,Portugal,100,50
Mouscron,Wallonia,Belgium,55,75
Tromso,TromsogFinnmarkfylke,Norway,83.92857143,20
Alesund,MoreogRomsdal,Norway,95,75
Arlington,Virginia,UnitedStatesofAmerica,84.61538462,19.23076923
ViladoConde,,Portugal,100,50
Alges,Lisbon,Portugal,100,75
Tournai,Wallonia,Belgium,60.71428571,58.33333333
Avila,CastileandLeon,Spain,87.5,50
Teruel,Aragon,Spain,100,50
Piracicaba,SaoPaulo,Brazil,40,25
CiudadReal,Castile-LaMancha,Spain,82.14285714,0
Palencia,CastileandLeon,Spain,79.16666667,37.5
Jubail,EasternProvince,SaudiArabia,30.46875,38.79310345
Yanbu,MedinaProvince,SaudiArabia,0,50
Cordoba,Andalusia,Spain,85.71428571,8.333333333
Vic,Catalonia,Spain,100,0
Segovia,CastileandLeon,Spain,100,0
Zamoracity,CastileandLeon,Spain,100,50
