Region,Country,State,City,Month,Day,Year,AvgTemperature,
Europe,United Kingdom,,Belfast,7,28,2002,59.8,0
Europe,United Kingdom,,Belfast,7,29,2002,57.7,0
Europe,United Kingdom,,Belfast,7,30,2002,59.1,0
Europe,United Kingdom,,Belfast,7,31,2002,60.5,0
Europe,United Kingdom,,Belfast,8,1,2002,64.7,1
Europe,United Kingdom,,Belfast,8,2,2002,59.8,0
Europe,United Kingdom,,Belfast,8,3,2002,60.4,0
Europe,United Kingdom,,Belfast,8,4,2002,64.4,0
Europe,United Kingdom,,Belfast,8,5,2002,64.7,0
Europe,United Kingdom,,Belfast,8,6,2002,64.2,0
Europe,United Kingdom,,Belfast,8,7,2002,58.6,0
Europe,United Kingdom,,Belfast,8,8,2002,55.4,0
Europe,United Kingdom,,Belfast,8,9,2002,57.1,0
Europe,United Kingdom,,Belfast,8,10,2002,58.7,0
Europe,United Kingdom,,Belfast,8,11,2002,59.5,0
Europe,United Kingdom,,Belfast,8,12,2002,59.7,0
Europe,United Kingdom,,Belfast,8,13,2002,64.8,0
Europe,United Kingdom,,Belfast,8,14,2002,60.1,0
Europe,United Kingdom,,Belfast,8,15,2002,61.6,0
Europe,United Kingdom,,Belfast,8,16,2002,60.6,0
Europe,United Kingdom,,Belfast,8,17,2002,61.8,0
Europe,United Kingdom,,Belfast,8,18,2002,57.6,0
Europe,United Kingdom,,Belfast,8,19,2002,58.2,0
Europe,United Kingdom,,Belfast,8,20,2002,59.5,0
Europe,United Kingdom,,Belfast,8,21,2002,59.4,0
Europe,United Kingdom,,Belfast,8,22,2002,61.2,0
Europe,United Kingdom,,Belfast,8,23,2002,61.9,0
Europe,United Kingdom,,Belfast,8,24,2002,58.1,0
Europe,United Kingdom,,Belfast,8,25,2002,60.8,0
Europe,United Kingdom,,Belfast,8,26,2002,57.3,0
Europe,United Kingdom,,Belfast,8,27,2002,61.2,0
Europe,United Kingdom,,Belfast,8,28,2002,63.8,0
Europe,United Kingdom,,Belfast,8,29,2002,60.7,0
Europe,United Kingdom,,Belfast,8,30,2002,58.8,0
Europe,United Kingdom,,Belfast,8,31,2002,54.8,0
Europe,United Kingdom,,Belfast,9,1,2002,59.1,1
Europe,United Kingdom,,Belfast,9,2,2002,58.8,0
Europe,United Kingdom,,Belfast,9,3,2002,59.9,0
Europe,United Kingdom,,Belfast,9,4,2002,59.3,0
Europe,United Kingdom,,Belfast,9,5,2002,56.4,0
Europe,United Kingdom,,Belfast,9,6,2002,54.7,0
Europe,United Kingdom,,Belfast,9,7,2002,52.8,0
Europe,United Kingdom,,Belfast,9,8,2002,53.9,0
Europe,United Kingdom,,Belfast,9,9,2002,55.8,0
Europe,United Kingdom,,Belfast,9,10,2002,58.5,0
Europe,United Kingdom,,Belfast,9,11,2002,62.2,0
Europe,United Kingdom,,Belfast,9,12,2002,61.7,0
Europe,United Kingdom,,Belfast,9,13,2002,61.1,0
Europe,United Kingdom,,Belfast,9,14,2002,56.9,0
Europe,United Kingdom,,Belfast,9,15,2002,55.1,0
Europe,United Kingdom,,Belfast,9,16,2002,55.5,0
Europe,United Kingdom,,Belfast,9,17,2002,57.8,0
Europe,United Kingdom,,Belfast,9,18,2002,56.6,0
Europe,United Kingdom,,Belfast,9,19,2002,56.8,0
Europe,United Kingdom,,Belfast,9,20,2002,56.4,0
Europe,United Kingdom,,Belfast,9,21,2002,55.8,0
Europe,United Kingdom,,Belfast,9,22,2002,55.3,0
Europe,United Kingdom,,Belfast,9,23,2002,52,0
Europe,United Kingdom,,Belfast,9,24,2002,54.3,0
Europe,United Kingdom,,Belfast,9,25,2002,53.8,0
Europe,United Kingdom,,Belfast,9,26,2002,56.6,0
Europe,United Kingdom,,Belfast,9,27,2002,56.3,0
Europe,United Kingdom,,Belfast,9,28,2002,57.3,0
Europe,United Kingdom,,Belfast,9,29,2002,58.9,0
Europe,United Kingdom,,Belfast,9,30,2002,59.2,0
Europe,United Kingdom,,Belfast,10,1,2002,59.2,1
Europe,United Kingdom,,Belfast,10,2,2002,57.9,0
Europe,United Kingdom,,Belfast,10,3,2002,54.1,0
Europe,United Kingdom,,Belfast,10,4,2002,56.9,0
Europe,United Kingdom,,Belfast,10,5,2002,59,0
Europe,United Kingdom,,Belfast,10,6,2002,56,0
Europe,United Kingdom,,Belfast,10,7,2002,55.4,0
Europe,United Kingdom,,Belfast,10,8,2002,54.9,0
Europe,United Kingdom,,Belfast,10,9,2002,52.7,0
Europe,United Kingdom,,Belfast,10,10,2002,53.8,0
Europe,United Kingdom,,Belfast,10,11,2002,52.6,0
Europe,United Kingdom,,Belfast,10,12,2002,51.6,0
Europe,United Kingdom,,Belfast,10,13,2002,48.2,0
Europe,United Kingdom,,Belfast,10,14,2002,49.8,0
Europe,United Kingdom,,Belfast,10,15,2002,48,0
Europe,United Kingdom,,Belfast,10,16,2002,46.4,0
Europe,United Kingdom,,Belfast,10,17,2002,43.9,0
Europe,United Kingdom,,Belfast,10,18,2002,43.9,0
Europe,United Kingdom,,Belfast,10,19,2002,41.4,0
Europe,United Kingdom,,Belfast,10,20,2002,43,0
Europe,United Kingdom,,Belfast,10,21,2002,45.6,0
Europe,United Kingdom,,Belfast,10,22,2002,45.5,0
Europe,United Kingdom,,Belfast,10,23,2002,40.8,0
Europe,United Kingdom,,Belfast,10,24,2002,40.8,0
Europe,United Kingdom,,Belfast,10,25,2002,48,0
Europe,United Kingdom,,Belfast,10,26,2002,47.1,0
Europe,United Kingdom,,Belfast,10,27,2002,45,0
Europe,United Kingdom,,Belfast,10,28,2002,44.8,0
Europe,United Kingdom,,Belfast,10,29,2002,45.4,0
Europe,United Kingdom,,Belfast,10,30,2002,43,0
Europe,United Kingdom,,Belfast,10,31,2002,46.7,0
Europe,United Kingdom,,Belfast,11,1,2002,53.6,1
Europe,United Kingdom,,Belfast,11,2,2002,49.7,0
Europe,United Kingdom,,Belfast,11,3,2002,49.1,0
Europe,United Kingdom,,Belfast,11,4,2002,49.8,0
Europe,United Kingdom,,Belfast,11,5,2002,50.9,0
Europe,United Kingdom,,Belfast,11,6,2002,47.7,0
Europe,United Kingdom,,Belfast,11,7,2002,43.9,0
Europe,United Kingdom,,Belfast,11,8,2002,48.4,0
Europe,United Kingdom,,Belfast,11,9,2002,46.7,0
Europe,United Kingdom,,Belfast,11,10,2002,49.1,0
Europe,United Kingdom,,Belfast,11,11,2002,44.3,0
Europe,United Kingdom,,Belfast,11,12,2002,44.1,0
Europe,United Kingdom,,Belfast,11,13,2002,42.7,0
Europe,United Kingdom,,Belfast,11,14,2002,46.7,0
Europe,United Kingdom,,Belfast,11,15,2002,45.9,0
Europe,United Kingdom,,Belfast,11,16,2002,43.5,0
Europe,United Kingdom,,Belfast,11,17,2002,44.1,0
Europe,United Kingdom,,Belfast,11,18,2002,47.8,0
Europe,United Kingdom,,Belfast,11,19,2002,46.6,0
Europe,United Kingdom,,Belfast,11,20,2002,46.4,0
Europe,United Kingdom,,Belfast,11,21,2002,48.4,0
Europe,United Kingdom,,Belfast,11,22,2002,48.4,0
Europe,United Kingdom,,Belfast,11,23,2002,46.7,0
Europe,United Kingdom,,Belfast,11,24,2002,49.5,0
Europe,United Kingdom,,Belfast,11,25,2002,48.2,0
Europe,United Kingdom,,Belfast,11,26,2002,51.2,0
Europe,United Kingdom,,Belfast,11,27,2002,50.9,0
Europe,United Kingdom,,Belfast,11,28,2002,46.7,0
Europe,United Kingdom,,Belfast,11,29,2002,44.2,0
Europe,United Kingdom,,Belfast,11,30,2002,46.6,0
Europe,United Kingdom,,Belfast,12,1,2002,45.6,1
Europe,United Kingdom,,Belfast,12,2,2002,45.7,0
Europe,United Kingdom,,Belfast,12,3,2002,46.1,0
Europe,United Kingdom,,Belfast,12,4,2002,43.2,0
Europe,United Kingdom,,Belfast,12,5,2002,40,0
Europe,United Kingdom,,Belfast,12,6,2002,39.4,0
Europe,United Kingdom,,Belfast,12,7,2002,42.3,0
Europe,United Kingdom,,Belfast,12,8,2002,42.3,0
Europe,United Kingdom,,Belfast,12,9,2002,41.6,0
Europe,United Kingdom,,Belfast,12,10,2002,39.2,0
Europe,United Kingdom,,Belfast,12,11,2002,38.5,0
Europe,United Kingdom,,Belfast,12,12,2002,39.7,0
Europe,United Kingdom,,Belfast,12,13,2002,42.2,0
Europe,United Kingdom,,Belfast,12,14,2002,41,0
Europe,United Kingdom,,Belfast,12,15,2002,41,0
Europe,United Kingdom,,Belfast,12,16,2002,40.3,0
Europe,United Kingdom,,Belfast,12,17,2002,35.9,0
Europe,United Kingdom,,Belfast,12,18,2002,34.4,0
Europe,United Kingdom,,Belfast,12,19,2002,40.6,0
Europe,United Kingdom,,Belfast,12,20,2002,39.3,0
Europe,United Kingdom,,Belfast,12,21,2002,42.3,0
Europe,United Kingdom,,Belfast,12,22,2002,47.1,0
Europe,United Kingdom,,Belfast,12,23,2002,51.6,0
Europe,United Kingdom,,Belfast,12,24,2002,50.5,0
Europe,United Kingdom,,Belfast,12,25,2002,-99,0
Europe,United Kingdom,,Belfast,12,26,2002,45.8,0
Europe,United Kingdom,,Belfast,12,27,2002,46.1,0
Europe,United Kingdom,,Belfast,12,28,2002,43.5,0
Europe,United Kingdom,,Belfast,12,29,2002,42.4,0
Europe,United Kingdom,,Belfast,12,30,2002,42.2,0
Europe,United Kingdom,,Belfast,12,31,2002,41.4,0
Europe,United Kingdom,,Belfast,1,1,2003,43.3,1
Europe,United Kingdom,,Belfast,1,2,2003,39.8,0
Europe,United Kingdom,,Belfast,1,3,2003,36.8,0
Europe,United Kingdom,,Belfast,1,4,2003,31.8,0
Europe,United Kingdom,,Belfast,1,5,2003,32.6,0
Europe,United Kingdom,,Belfast,1,6,2003,35.6,0
Europe,United Kingdom,,Belfast,1,7,2003,35.5,0
Europe,United Kingdom,,Belfast,1,8,2003,37.8,0
Europe,United Kingdom,,Belfast,1,9,2003,41.2,0
Europe,United Kingdom,,Belfast,1,10,2003,39.2,0
Europe,United Kingdom,,Belfast,1,11,2003,32.8,0
Europe,United Kingdom,,Belfast,1,12,2003,42.2,0
Europe,United Kingdom,,Belfast,1,13,2003,-99,0
Europe,United Kingdom,,Belfast,1,14,2003,49.6,0
Europe,United Kingdom,,Belfast,1,15,2003,43.8,0
Europe,United Kingdom,,Belfast,1,16,2003,46.9,0
Europe,United Kingdom,,Belfast,1,17,2003,42.7,0
Europe,United Kingdom,,Belfast,1,18,2003,43.9,0
Europe,United Kingdom,,Belfast,1,19,2003,41.1,0
Europe,United Kingdom,,Belfast,1,20,2003,44.5,0
Europe,United Kingdom,,Belfast,1,21,2003,42.2,0
Europe,United Kingdom,,Belfast,1,22,2003,42.2,0
Europe,United Kingdom,,Belfast,1,23,2003,41.4,0
Europe,United Kingdom,,Belfast,1,24,2003,51.5,0
Europe,United Kingdom,,Belfast,1,25,2003,45,0
Europe,United Kingdom,,Belfast,1,26,2003,53.6,0
Europe,United Kingdom,,Belfast,1,27,2003,47.6,0
Europe,United Kingdom,,Belfast,1,28,2003,40.9,0
Europe,United Kingdom,,Belfast,1,29,2003,40.3,0
Europe,United Kingdom,,Belfast,1,30,2003,35.6,0
Europe,United Kingdom,,Belfast,1,31,2003,35.6,0
Europe,United Kingdom,,Belfast,2,1,2003,40.6,1
Europe,United Kingdom,,Belfast,2,2,2003,35.7,0
Europe,United Kingdom,,Belfast,2,3,2003,33.8,0
Europe,United Kingdom,,Belfast,2,4,2003,34.8,0
Europe,United Kingdom,,Belfast,2,5,2003,37,0
Europe,United Kingdom,,Belfast,2,6,2003,44.9,0
Europe,United Kingdom,,Belfast,2,7,2003,44.2,0
Europe,United Kingdom,,Belfast,2,8,2003,48.1,0
Europe,United Kingdom,,Belfast,2,9,2003,41.1,0
Europe,United Kingdom,,Belfast,2,10,2003,44.9,0
Europe,United Kingdom,,Belfast,2,11,2003,41.1,0
Europe,United Kingdom,,Belfast,2,12,2003,37.9,0
Europe,United Kingdom,,Belfast,2,13,2003,39.2,0
Europe,United Kingdom,,Belfast,2,14,2003,34,0
Europe,United Kingdom,,Belfast,2,15,2003,36.8,0
Europe,United Kingdom,,Belfast,2,16,2003,40.4,0
Europe,United Kingdom,,Belfast,2,17,2003,37.4,0
Europe,United Kingdom,,Belfast,2,18,2003,37.4,0
Europe,United Kingdom,,Belfast,2,19,2003,37.4,0
Europe,United Kingdom,,Belfast,2,20,2003,39.1,0
Europe,United Kingdom,,Belfast,2,21,2003,44,0
Europe,United Kingdom,,Belfast,2,22,2003,42.3,0
Europe,United Kingdom,,Belfast,2,23,2003,48,0
Europe,United Kingdom,,Belfast,2,24,2003,41.4,0
Europe,United Kingdom,,Belfast,2,25,2003,45.3,0
Europe,United Kingdom,,Belfast,2,26,2003,45.8,0
Europe,United Kingdom,,Belfast,2,27,2003,44.7,0
Europe,United Kingdom,,Belfast,2,28,2003,45.7,0
Europe,United Kingdom,,Belfast,3,1,2003,44.5,1
Europe,United Kingdom,,Belfast,3,2,2003,44.2,0
Europe,United Kingdom,,Belfast,3,3,2003,43.8,0
Europe,United Kingdom,,Belfast,3,4,2003,51.3,0
Europe,United Kingdom,,Belfast,3,5,2003,44.6,0
Europe,United Kingdom,,Belfast,3,6,2003,44.7,0
Europe,United Kingdom,,Belfast,3,7,2003,44,0
Europe,United Kingdom,,Belfast,3,8,2003,44.6,0
Europe,United Kingdom,,Belfast,3,9,2003,50.9,0
Europe,United Kingdom,,Belfast,3,10,2003,46.9,0
Europe,United Kingdom,,Belfast,3,11,2003,45.8,0
Europe,United Kingdom,,Belfast,3,12,2003,41.2,0
Europe,United Kingdom,,Belfast,3,13,2003,38.3,0
Europe,United Kingdom,,Belfast,3,14,2003,42.8,0
Europe,United Kingdom,,Belfast,3,15,2003,43.6,0
Europe,United Kingdom,,Belfast,3,16,2003,45.2,0
Europe,United Kingdom,,Belfast,3,17,2003,42.4,0
Europe,United Kingdom,,Belfast,3,18,2003,45.1,0
Europe,United Kingdom,,Belfast,3,19,2003,41,0
Europe,United Kingdom,,Belfast,3,20,2003,47.3,0
Europe,United Kingdom,,Belfast,3,21,2003,48.2,0
Europe,United Kingdom,,Belfast,3,22,2003,45.4,0
Europe,United Kingdom,,Belfast,3,23,2003,44.3,0
Europe,United Kingdom,,Belfast,3,24,2003,49.8,0
Europe,United Kingdom,,Belfast,3,25,2003,48.9,0
Europe,United Kingdom,,Belfast,3,26,2003,47.6,0
Europe,United Kingdom,,Belfast,3,27,2003,49.8,0
Europe,United Kingdom,,Belfast,3,28,2003,49.6,0
Europe,United Kingdom,,Belfast,3,29,2003,49.5,0
Europe,United Kingdom,,Belfast,3,30,2003,49.4,0
Europe,United Kingdom,,Belfast,3,31,2003,47.3,0
Europe,United Kingdom,,Belfast,4,1,2003,45.6,1
Europe,United Kingdom,,Belfast,4,2,2003,46.6,0
Europe,United Kingdom,,Belfast,4,3,2003,51.4,0
Europe,United Kingdom,,Belfast,4,4,2003,51.2,0
Europe,United Kingdom,,Belfast,4,5,2003,48.5,0
Europe,United Kingdom,,Belfast,4,6,2003,48.3,0
Europe,United Kingdom,,Belfast,4,7,2003,45.6,0
Europe,United Kingdom,,Belfast,4,8,2003,46.1,0
Europe,United Kingdom,,Belfast,4,9,2003,44.7,0
Europe,United Kingdom,,Belfast,4,10,2003,42.1,0
Europe,United Kingdom,,Belfast,4,11,2003,45.3,0
Europe,United Kingdom,,Belfast,4,12,2003,47.8,0
Europe,United Kingdom,,Belfast,4,13,2003,50.8,0
Europe,United Kingdom,,Belfast,4,14,2003,52.6,0
Europe,United Kingdom,,Belfast,4,15,2003,55.9,0
Europe,United Kingdom,,Belfast,4,16,2003,57.5,0
Europe,United Kingdom,,Belfast,4,17,2003,60.6,0
Europe,United Kingdom,,Belfast,4,18,2003,57,0
Europe,United Kingdom,,Belfast,4,19,2003,51.1,0
Europe,United Kingdom,,Belfast,4,20,2003,49.7,0
Europe,United Kingdom,,Belfast,4,21,2003,45.1,0
Europe,United Kingdom,,Belfast,4,22,2003,48,0
Europe,United Kingdom,,Belfast,4,23,2003,47.6,0
Europe,United Kingdom,,Belfast,4,24,2003,49,0
Europe,United Kingdom,,Belfast,4,25,2003,49.1,0
Europe,United Kingdom,,Belfast,4,26,2003,51.2,0
Europe,United Kingdom,,Belfast,4,27,2003,52.6,0
Europe,United Kingdom,,Belfast,4,28,2003,48.6,0
Europe,United Kingdom,,Belfast,4,29,2003,51.6,0
Europe,United Kingdom,,Belfast,4,30,2003,49.7,0
Europe,United Kingdom,,Belfast,5,1,2003,51.3,1
Europe,United Kingdom,,Belfast,5,2,2003,49.5,0
Europe,United Kingdom,,Belfast,5,3,2003,48,0
Europe,United Kingdom,,Belfast,5,4,2003,49.1,0
Europe,United Kingdom,,Belfast,5,5,2003,48.1,0
Europe,United Kingdom,,Belfast,5,6,2003,50.1,0
Europe,United Kingdom,,Belfast,5,7,2003,51.2,0
Europe,United Kingdom,,Belfast,5,8,2003,51.6,0
Europe,United Kingdom,,Belfast,5,9,2003,48.5,0
Europe,United Kingdom,,Belfast,5,10,2003,50.7,0
Europe,United Kingdom,,Belfast,5,11,2003,46.6,0
Europe,United Kingdom,,Belfast,5,12,2003,46.7,0
Europe,United Kingdom,,Belfast,5,13,2003,46.3,0
Europe,United Kingdom,,Belfast,5,14,2003,49.3,0
Europe,United Kingdom,,Belfast,5,15,2003,50,0
Europe,United Kingdom,,Belfast,5,16,2003,49.5,0
Europe,United Kingdom,,Belfast,5,17,2003,52.5,0
Europe,United Kingdom,,Belfast,5,18,2003,52.3,0
Europe,United Kingdom,,Belfast,5,19,2003,49.9,0
Europe,United Kingdom,,Belfast,5,20,2003,52.7,0
Europe,United Kingdom,,Belfast,5,21,2003,51.2,0
Europe,United Kingdom,,Belfast,5,22,2003,57.4,0
Europe,United Kingdom,,Belfast,5,23,2003,52.2,0
Europe,United Kingdom,,Belfast,5,24,2003,52.5,0
Europe,United Kingdom,,Belfast,5,25,2003,52.6,0
Europe,United Kingdom,,Belfast,5,26,2003,53.6,0
Europe,United Kingdom,,Belfast,5,27,2003,56.6,0
Europe,United Kingdom,,Belfast,5,28,2003,55,0
Europe,United Kingdom,,Belfast,5,29,2003,59.6,0
Europe,United Kingdom,,Belfast,5,30,2003,63.9,0
Europe,United Kingdom,,Belfast,5,31,2003,59.9,0
Europe,United Kingdom,,Belfast,6,1,2003,54.2,1
Europe,United Kingdom,,Belfast,6,2,2003,58.7,0
Europe,United Kingdom,,Belfast,6,3,2003,55.5,0
Europe,United Kingdom,,Belfast,6,4,2003,54.9,0
Europe,United Kingdom,,Belfast,6,5,2003,56.5,0
Europe,United Kingdom,,Belfast,6,6,2003,60.4,0
Europe,United Kingdom,,Belfast,6,7,2003,58,0
Europe,United Kingdom,,Belfast,6,8,2003,56.8,0
Europe,United Kingdom,,Belfast,6,9,2003,54.7,0
Europe,United Kingdom,,Belfast,6,10,2003,59.4,0
Europe,United Kingdom,,Belfast,6,11,2003,55.2,0
Europe,United Kingdom,,Belfast,6,12,2003,55.6,0
Europe,United Kingdom,,Belfast,6,13,2003,56.9,0
Europe,United Kingdom,,Belfast,6,14,2003,61,0
Europe,United Kingdom,,Belfast,6,15,2003,59.2,0
Europe,United Kingdom,,Belfast,6,16,2003,59.8,0
Europe,United Kingdom,,Belfast,6,17,2003,59.2,0
Europe,United Kingdom,,Belfast,6,18,2003,60.1,0
Europe,United Kingdom,,Belfast,6,19,2003,56.1,0
Europe,United Kingdom,,Belfast,6,20,2003,56,0
Europe,United Kingdom,,Belfast,6,21,2003,56.9,0
Europe,United Kingdom,,Belfast,6,22,2003,60.1,0
Europe,United Kingdom,,Belfast,6,23,2003,56.8,0
Europe,United Kingdom,,Belfast,6,24,2003,58,0
Europe,United Kingdom,,Belfast,6,25,2003,62.8,0
Europe,United Kingdom,,Belfast,6,26,2003,59.7,0
Europe,United Kingdom,,Belfast,6,27,2003,56.2,0
Europe,United Kingdom,,Belfast,6,28,2003,56.4,0
Europe,United Kingdom,,Belfast,6,29,2003,62.3,0
Europe,United Kingdom,,Belfast,6,30,2003,54.7,0
Europe,United Kingdom,,Belfast,7,1,2003,58.5,1
Europe,United Kingdom,,Belfast,7,2,2003,58.9,0
Europe,United Kingdom,,Belfast,7,3,2003,56.5,0
Europe,United Kingdom,,Belfast,7,4,2003,55.9,0
Europe,United Kingdom,,Belfast,7,5,2003,57.1,0
Europe,United Kingdom,,Belfast,7,6,2003,60.7,0
Europe,United Kingdom,,Belfast,7,7,2003,62.8,0
Europe,United Kingdom,,Belfast,7,8,2003,58.9,0
Europe,United Kingdom,,Belfast,7,9,2003,62.9,0
Europe,United Kingdom,,Belfast,7,10,2003,62.6,0
Europe,United Kingdom,,Belfast,7,11,2003,57.3,0
Europe,United Kingdom,,Belfast,7,12,2003,59.7,0
Europe,United Kingdom,,Belfast,7,13,2003,62.1,0
Europe,United Kingdom,,Belfast,7,14,2003,62.9,0
Europe,United Kingdom,,Belfast,7,15,2003,66.3,0
Europe,United Kingdom,,Belfast,7,16,2003,70.6,0
Europe,United Kingdom,,Belfast,7,17,2003,63.6,0
Europe,United Kingdom,,Belfast,7,18,2003,61.2,0
Europe,United Kingdom,,Belfast,7,19,2003,62.2,0
Europe,United Kingdom,,Belfast,7,20,2003,61,0
Europe,United Kingdom,,Belfast,7,21,2003,60.4,0
Europe,United Kingdom,,Belfast,7,22,2003,59.2,0
Europe,United Kingdom,,Belfast,7,23,2003,60.2,0
Europe,United Kingdom,,Belfast,7,24,2003,58.4,0
Europe,United Kingdom,,Belfast,7,25,2003,59.3,0
Europe,United Kingdom,,Belfast,7,26,2003,59.4,0
Europe,United Kingdom,,Belfast,7,27,2003,59.4,0
Europe,United Kingdom,,Belfast,7,28,2003,57.8,0
Europe,United Kingdom,,Belfast,7,29,2003,57.7,0
Europe,United Kingdom,,Belfast,7,30,2003,61.3,0
Europe,United Kingdom,,Belfast,7,31,2003,59.5,0
Europe,United Kingdom,,Belfast,8,1,2003,58.4,1
Europe,United Kingdom,,Belfast,8,2,2003,60.3,0
Europe,United Kingdom,,Belfast,8,3,2003,63.1,0
Europe,United Kingdom,,Belfast,8,4,2003,66.3,0
Europe,United Kingdom,,Belfast,8,5,2003,65.6,0
Europe,United Kingdom,,Belfast,8,6,2003,67.5,0
Europe,United Kingdom,,Belfast,8,7,2003,66.9,0
Europe,United Kingdom,,Belfast,8,8,2003,67.9,0
Europe,United Kingdom,,Belfast,8,9,2003,67.5,0
Europe,United Kingdom,,Belfast,8,10,2003,64.2,0
Europe,United Kingdom,,Belfast,8,11,2003,61.7,0
Europe,United Kingdom,,Belfast,8,12,2003,62,0
Europe,United Kingdom,,Belfast,8,13,2003,61.4,0
Europe,United Kingdom,,Belfast,8,14,2003,60.7,0
Europe,United Kingdom,,Belfast,8,15,2003,58.5,0
Europe,United Kingdom,,Belfast,8,16,2003,58.7,0
Europe,United Kingdom,,Belfast,8,17,2003,61.4,0
Europe,United Kingdom,,Belfast,8,18,2003,57.9,0
Europe,United Kingdom,,Belfast,8,19,2003,58.6,0
Europe,United Kingdom,,Belfast,8,20,2003,60.6,0
Europe,United Kingdom,,Belfast,8,21,2003,59.7,0
Europe,United Kingdom,,Belfast,8,22,2003,61.1,0
Europe,United Kingdom,,Belfast,8,23,2003,61.2,0
Europe,United Kingdom,,Belfast,8,24,2003,64.8,0
Europe,United Kingdom,,Belfast,8,25,2003,59.5,0
Europe,United Kingdom,,Belfast,8,26,2003,57.1,0
Europe,United Kingdom,,Belfast,8,27,2003,59,0
Europe,United Kingdom,,Belfast,8,28,2003,55.3,0
Europe,United Kingdom,,Belfast,8,29,2003,56.8,0
Europe,United Kingdom,,Belfast,8,30,2003,53.6,0
Europe,United Kingdom,,Belfast,8,31,2003,56.2,0
Europe,United Kingdom,,Belfast,9,1,2003,56.5,1
Europe,United Kingdom,,Belfast,9,2,2003,57.8,0
Europe,United Kingdom,,Belfast,9,3,2003,60.8,0
Europe,United Kingdom,,Belfast,9,4,2003,61.8,0
Europe,United Kingdom,,Belfast,9,5,2003,57.2,0
Europe,United Kingdom,,Belfast,9,6,2003,55.1,0
Europe,United Kingdom,,Belfast,9,7,2003,54.2,0
Europe,United Kingdom,,Belfast,9,8,2003,54.8,0
Europe,United Kingdom,,Belfast,9,9,2003,53.6,0
Europe,United Kingdom,,Belfast,9,10,2003,55.1,0
Europe,United Kingdom,,Belfast,9,11,2003,60,0
Europe,United Kingdom,,Belfast,9,12,2003,54.4,0
Europe,United Kingdom,,Belfast,9,13,2003,61.6,0
Europe,United Kingdom,,Belfast,9,14,2003,63.5,0
Europe,United Kingdom,,Belfast,9,15,2003,61.1,0
Europe,United Kingdom,,Belfast,9,16,2003,62,0
Europe,United Kingdom,,Belfast,9,17,2003,63.1,0
Europe,United Kingdom,,Belfast,9,18,2003,57.9,0
Europe,United Kingdom,,Belfast,9,19,2003,53.8,0
Europe,United Kingdom,,Belfast,9,20,2003,55.1,0
Europe,United Kingdom,,Belfast,9,21,2003,57.3,0
Europe,United Kingdom,,Belfast,9,22,2003,50.2,0
Europe,United Kingdom,,Belfast,9,23,2003,48,0
Europe,United Kingdom,,Belfast,9,24,2003,54.4,0
Europe,United Kingdom,,Belfast,9,25,2003,56.1,0
Europe,United Kingdom,,Belfast,9,26,2003,53.2,0
Europe,United Kingdom,,Belfast,9,27,2003,48.6,0
Europe,United Kingdom,,Belfast,9,28,2003,51.3,0
Europe,United Kingdom,,Belfast,9,29,2003,51.5,0
Europe,United Kingdom,,Belfast,9,30,2003,52.6,0
Europe,United Kingdom,,Belfast,10,1,2003,54.3,1
Europe,United Kingdom,,Belfast,10,2,2003,53.2,0
Europe,United Kingdom,,Belfast,10,3,2003,53.4,0
Europe,United Kingdom,,Belfast,10,4,2003,45.4,0
Europe,United Kingdom,,Belfast,10,5,2003,45.8,0
Europe,United Kingdom,,Belfast,10,6,2003,48.7,0
Europe,United Kingdom,,Belfast,10,7,2003,49.5,0
Europe,United Kingdom,,Belfast,10,8,2003,56.5,0
Europe,United Kingdom,,Belfast,10,9,2003,56.8,0
Europe,United Kingdom,,Belfast,10,10,2003,52.5,0
Europe,United Kingdom,,Belfast,10,11,2003,49.3,0
Europe,United Kingdom,,Belfast,10,12,2003,54.6,0
Europe,United Kingdom,,Belfast,10,13,2003,52.2,0
Europe,United Kingdom,,Belfast,10,14,2003,52.6,0
Europe,United Kingdom,,Belfast,10,15,2003,51.2,0
Europe,United Kingdom,,Belfast,10,16,2003,50.6,0
Europe,United Kingdom,,Belfast,10,17,2003,48,0
Europe,United Kingdom,,Belfast,10,18,2003,47.6,0
Europe,United Kingdom,,Belfast,10,19,2003,45.9,0
Europe,United Kingdom,,Belfast,10,20,2003,42.8,0
Europe,United Kingdom,,Belfast,10,21,2003,39.4,0
Europe,United Kingdom,,Belfast,10,22,2003,42.8,0
Europe,United Kingdom,,Belfast,10,23,2003,43.6,0
Europe,United Kingdom,,Belfast,10,24,2003,43.5,0
Europe,United Kingdom,,Belfast,10,25,2003,44.4,0
